CoCode,Company Names,[Year & Month](All),[Month](All),[Year](All),[High](All),[Low](All),[Close](All),[High PE](All),[Low PE](All),[Close PE](All),[Market Cap](All),[Volume](All),[No of Trades](All),[Net Turnover-Rs Thousands](All)
25267,Yes Bank,201109,9,2011,60.08,51.2,54.51,14.82,12.06,13.15,9567.87,51751452,746214,14394769.73
25267,Yes Bank,201110,10,2011,64.77,48.06,62.86,16.05,11.34,15.19,11047.65,58556837,754892,16533349.07
25267,Yes Bank,201111,11,2011,63.7,52.03,54.44,15.86,12.36,13.16,9574.91,44334511,629795,12624189.54
25267,Yes Bank,201112,12,2011,59.89,47.35,47.76,14.63,11.36,11.55,8404.09,52978286,825717,14111563.02
25267,Yes Bank,201201,1,2012,66.63,46.1,66.09,16.49,11.09,16,11640.76,74441869,1077052,21120555.94
25267,Yes Bank,201202,2,2012,75,63.42,69.09,18.64,15.25,16.75,12182.64,57606027,873125,19962734.78
25267,Yes Bank,201203,3,2012,77.74,66.2,73.76,14.1,11.7,13.31,13018.27,95769268,1115137,34611516.92
25267,Yes Bank,201204,4,2012,76.18,69.1,69.94,13.99,12.39,12.65,12368.19,49255273,740142,18129881.1
25267,Yes Bank,201205,5,2012,70.58,58.8,65.97,12.92,10.01,11.94,11672.07,52604516,840818,16985377.73
25267,Yes Bank,201206,6,2012,70.6,62.1,67.88,13.15,10.87,12.28,12013.4,69093774,748115,22888560.16
25267,Yes Bank,201207,7,2012,73.45,57,73.04,13.4,8.19,13.25,12960.22,54752289,788413,19275630.77
25267,Yes Bank,201208,8,2012,74.79,65.2,65.75,13.88,11.75,11.95,11682.46,40286927,616047,14196873.51
25267,Yes Bank,201209,9,2012,77.68,64.02,76.41,14.38,11.39,13.91,13605.18,67341940,884222,24228835.1
25267,Yes Bank,201210,10,2012,84.2,75.71,82.32,15.58,13.63,15.01,14679.71,60469134,1054473,24125625.43
25267,Yes Bank,201211,11,2012,100.8,82.14,88.45,21.99,14.91,16.15,15795.4,30721825,601640,13050495.42
25267,Yes Bank,201212,12,2012,94.98,88.22,92.81,17.43,15.88,16.97,16592.57,30378106,655412,13971094.61
25267,Yes Bank,201301,1,2013,109,93.21,104.43,20.99,16.65,19.12,18696.63,65181573,1069984,33367130.52
25267,Yes Bank,201302,2,2013,107.78,93.44,94.4,20.26,16.95,17.3,16919.78,44135047,857222,22127273.03
25267,Yes Bank,201303,3,2013,100.11,83.37,85.78,14.04,11.17,11.82,15381.21,40754034,667322,18798001.71
25267,Yes Bank,201304,4,2013,101.8,83.35,100.33,14.23,11.17,13.83,17990.17,45189318,677098,20904340.49
25267,Yes Bank,201305,5,2013,109.54,97.2,97.46,15.26,13.38,13.46,17508.2,32764646,580742,16766597.16
25267,Yes Bank,201306,6,2013,102.98,87.15,92.22,14.57,11.73,12.75,16586.69,39635036,713609,18619372.42
25267,Yes Bank,201307,7,2013,100.4,57,64.8,13.94,6.94,8.97,11669.83,140746035,2336833,55890881.51
25267,Yes Bank,201308,8,2013,67.86,43.22,48.67,9.73,5.73,6.74,8770.09,311987709,4271796,82692028.2
25267,Yes Bank,201309,9,2013,78.94,44.6,57.47,11.16,5.83,7.96,10356.96,353268787,4433047,108873964.3
25267,Yes Bank,201310,10,2013,76.38,56.08,73.76,10.8,7.39,10.22,13295.24,254615685,3315578,87071428.07
25267,Yes Bank,201311,11,2013,77.25,64.73,73.73,10.93,8.75,10.21,13290.94,154069253,2024390,55142197.21
25267,Yes Bank,201312,12,2013,82.98,71.54,74.04,12.07,9.78,10.26,13347.93,92805402,1300856,35187393.47
25267,Yes Bank,201401,1,2014,76.36,60.65,61.53,11.15,8.32,8.53,11093.86,111746371,1502372,38594691.28
25267,Yes Bank,201402,2,2014,62.69,58.28,60.99,8.85,7.76,8.45,10997.41,80993237,1084966,24622622.13
25267,Yes Bank,201403,3,2014,83.35,60.31,82.79,9.35,6.7,9.23,14928.28,162863565,2113699,59620183.47
25267,Yes Bank,201404,4,2014,94.96,80.8,88.15,10.85,8.93,9.83,15899.79,118416222,1572102,51578490.86
25267,Yes Bank,201405,5,2014,119.8,86.7,113.88,14.67,9.63,12.7,20550.51,145200540,1987638,75938137.9
25267,Yes Bank,201406,6,2014,117.6,101.5,108.21,15.42,12.29,13.87,22437.9,95067365,1661917,52775876.26
25267,Yes Bank,201407,7,2014,114.72,100.44,108.22,14.98,12.36,13.89,22466.43,79441945,1433083,42922597.34
25267,Yes Bank,201408,8,2014,118.67,103.21,114.41,15.69,13.12,14.7,23777.75,59877977,1097533,33242293.54
25267,Yes Bank,201409,9,2014,126.94,107.19,111.77,16.37,12.88,14.37,23253.83,62519483,1036003,37397850.83
25267,Yes Bank,201410,10,2014,137.84,109.02,136.9,17.87,13.8,17.63,28517.75,34941537,561223,21479505.2
25267,Yes Bank,201411,11,2014,143.98,133.01,141.99,18.82,16.85,18.3,29610.55,39127896,673981,27014627.85
25267,Yes Bank,201412,12,2014,155,134,154.41,20.06,16.87,19.91,32214.22,64529512,1356434,46789196.19
25267,Yes Bank,201501,1,2015,179,150.27,172.49,23.39,19.06,22.26,36011.22,69988934,1560572,57502182.03
25267,Yes Bank,201502,2,2015,173.65,146.8,172.39,22.58,17.01,22.25,36001.77,73211119,1801187,59899060.96
25267,Yes Bank,201503,3,2015,181.79,156.64,163.15,20.09,15.66,16.99,34076.82,73302341,1628103,61083053.94
25267,Yes Bank,201504,4,2015,172.8,154.36,167.89,18.39,15.84,17.5,35088.71,81286411,1899235,67231438.04
25267,Yes Bank,201505,5,2015,176.87,157.64,176.46,18.48,16.22,18.39,36883.72,50986404,1278127,43275498.09
25267,Yes Bank,201506,6,2015,179.5,158.8,168.77,19.09,16.32,17.59,35282.02,55654248,1505176,46481058.18
25267,Yes Bank,201507,7,2015,175.6,156.45,165.79,18.48,16.25,17.28,34659.04,79149800,2050325,64870664.84
25267,Yes Bank,201508,8,2015,169.29,119,137.89,17.98,11.73,14.39,28849.67,86204520,2080197,62689002.63
25267,Yes Bank,201509,9,2015,155.8,127,145.94,16.42,13,15.24,30557.62,86100898,1962947,61614491.9
25267,Yes Bank,201510,10,2015,156,141.55,151.73,16.49,14.08,15.85,31793.53,66015609,1581887,49155197.93
25267,Yes Bank,201511,11,2015,158,144.04,153.64,16.64,14.99,16.06,32204.35,50830511,1299311,38242917.74
25267,Yes Bank,201512,12,2015,154.4,133.6,145.16,16.39,13.66,15.18,30447.25,50705112,1212949,36368089.54
25267,Yes Bank,201601,1,2016,149.9,126.31,149.36,15.75,12.92,15.64,31361.33,76416125,1494585,52393119.67
25267,Yes Bank,201602,2,2016,157.9,132.67,137.8,16.99,13.39,14.44,28961.54,93366368,1848270,68522346.4
25267,Yes Bank,201603,3,2016,175,138.19,173.01,14.66,10.98,14.33,36378.09,75200467,1587546,60122480.67
25267,Yes Bank,201604,4,2016,190.49,165.3,188.59,15.94,13.64,15.62,39675.07,67973555,1627292,60660797.71
25267,Yes Bank,201605,5,2016,209.2,181.13,206.6,17.56,14.9,17.13,43489.1,87747769,1897730,85336857.46
25267,Yes Bank,201606,6,2016,223,201.11,221.42,18.56,16.47,18.36,46619.29,62951629,1955356,67072733.94
25267,Yes Bank,201607,7,2016,247.2,221.31,243.39,20.82,17.97,20.19,51259.95,43988955,1236289,51421599.42
25267,Yes Bank,201608,8,2016,276.46,240.71,273.22,23.21,19.67,22.67,57559.98,72407372,1996166,95294366.91
25267,Yes Bank,201609,9,2016,289.8,231.16,250.94,24.18,18.83,20.83,52905.58,109337189,2341607,137853140.3
25267,Yes Bank,201610,10,2016,265.59,246.3,253.27,22.39,19.67,21.07,53511.85,45789845,1202523,58697953.72
25267,Yes Bank,201611,11,2016,262.6,219.03,234.77,22.23,17.64,19.54,49623.97,63348814,1787722,75013065.15
25267,Yes Bank,201612,12,2016,245,218.11,231.29,20.49,17.98,19.26,48915.3,46664565,1412641,54490825.36
25267,Yes Bank,201701,1,2017,284.3,226.26,279.2,24.08,18.62,23.27,59084.14,60046205,1696276,79263458.92
25267,Yes Bank,201702,2,2017,294.36,275.51,290.54,24.78,22.43,24.24,61542.69,35417853,1061848,50463474.35
25267,Yes Bank,201703,3,2017,311.5,283.83,309.35,19.89,17.98,21.2,70606.94,44217990,1333388,66401231.36
25267,Yes Bank,201704,4,2017,330.38,304.12,326.05,22.78,20.52,22.37,74500.7,42809355,1398112,67692157.41
25267,Yes Bank,201705,5,2017,330.36,275.25,286.27,22.92,18.53,19.66,65461.62,64450864,2082917,95567575.69
25267,Yes Bank,201706,6,2017,306.49,280.3,292.7,21.41,18.61,20.11,66954.32,48487563,1720348,70837223.49
25267,Yes Bank,201707,7,2017,372.2,290.4,361.9,25.84,19.4,24.87,82818.12,64708148,1821364,107486854.9
25267,Yes Bank,201708,8,2017,368.59,337.2,350.61,25.52,22.81,24.11,80294.34,47437500,1712628,83411577.51
25267,Yes Bank,201709,9,2017,382.9,345.1,350,26.02,23.41,24.08,80174.49,88681714,1784985,65718411.24
25267,Yes Bank,201710,10,2017,375.9,298.55,314.25,26.02,19.97,21.65,72092.35,287721595,2985447,96246977.23
25267,Yes Bank,201711,11,2017,329,295.6,306.9,23.33,20.03,21.17,70513.54,246301307,2872330,76491996.24
25267,Yes Bank,201712,12,2017,318.95,300.6,315.15,22.28,20.2,21.75,72444.18,155161518,1770749,48272074.49
25267,Yes Bank,201801,1,2018,366.3,307.15,354.4,25.41,20.9,24.49,81543.15,249214487,2425774,85414075.3
25267,Yes Bank,201802,2,2018,367.25,304.5,322.3,25.89,20.53,22.29,74213.63,241581991,2337637,79257714.75
25267,Yes Bank,201803,3,2018,326,285,304.85,18.04,15.44,16.62,70205.96,261905855,2362150,79963330.93
25267,Yes Bank,201804,4,2018,369,303.6,362,21.29,16.4,19.74,83425.89,374537093,2961245,122852812.8
25267,Yes Bank,201805,5,2018,364.7,325.6,346.2,20.48,17.53,18.89,79804.82,219774113,2239799,75893010.18
25267,Yes Bank,201806,6,2018,350.9,327.3,339.65,19.59,17.75,18.53,78313.55,169592710,1810440,57106414.23
25267,Yes Bank,201807,7,2018,394.35,332.35,367.95,21.64,17.88,20.08,84861.79,301206342,2980869,111585719.9
25267,Yes Bank,201808,8,2018,404,336.25,343.5,22.61,17.98,18.76,79284.15,357430772,3506732,132078936
25267,Yes Bank,201809,9,2018,348,165,183.65,19.51,8.1,10.04,42409.89,1151080075,8096662,292505213.4
28074,Bajaj Auto,200805,5,2008,449,269,285.85,23.86,9.06,10.23,8271.36,9307289,235266,5665033.167
28074,Bajaj Auto,200806,6,2008,307.5,217.5,225.18,11.65,7.46,8.06,6515.66,2998094,68217,1576434.687
28074,Bajaj Auto,200807,7,2008,269.5,195.08,266.85,9.74,6.67,9.55,7721.57,3070513,44060,1418717.617
28074,Bajaj Auto,200808,8,2008,295.13,250.5,294.1,10.6,8.53,10.52,8510.08,2982179,38158,1633654.675
28074,Bajaj Auto,200809,9,2008,320.95,267.63,297.45,11.66,8.62,10.64,8607.01,3357488,49692,2030040.468
28074,Bajaj Auto,200810,10,2008,308.5,212.5,272.45,11.35,6.99,9.75,7883.61,2782198,39578,1470876.443
28074,Bajaj Auto,200811,11,2008,275,152.75,160.83,10.86,5.08,5.76,4653.63,3955409,46643,1672473.922
28074,Bajaj Auto,200812,12,2008,220,131,195.55,8.38,4.07,7,5658.43,2223518,56213,840455.0729
28074,Bajaj Auto,200901,1,2009,251.63,188.5,237.38,9.08,6.21,8.49,6868.68,3151454,73053,1434152.181
28074,Bajaj Auto,200902,2,2009,269.5,220.58,267.53,9.88,7.63,9.57,7741.1,1532248,44657,749389.7876
28074,Bajaj Auto,200903,3,2009,320,238.5,309.23,12.46,8.79,11.63,8947.73,2541707,67551,1417101.25
28074,Bajaj Auto,200904,4,2009,344.9,267.5,320.83,13.8,8.47,12.07,9283.39,2540008,58626,1618364.685
28074,Bajaj Auto,200905,5,2009,530,312.2,517.13,20.43,11.07,19.45,14963.53,7191840,119925,6268752.752
28074,Bajaj Auto,200906,6,2009,579.5,460,501.53,22.29,16.28,18.86,14512.13,3451037,104197,3606825.93
28074,Bajaj Auto,200907,7,2009,642.5,453.28,610.88,25.49,15.62,22.98,17676.28,4831135,120829,5529707.045
28074,Bajaj Auto,200908,8,2009,679,520.05,607.85,26.65,18.96,22.86,17588.75,5182453,143895,6120450.327
28074,Bajaj Auto,200909,9,2009,767,581.1,747.38,29.78,21.6,28.11,21626.04,4096771,136790,5493119.214
28074,Bajaj Auto,200910,10,2009,832.5,683.05,694.08,32.49,25.28,26.11,20083.75,5220827,200013,7955964.827
28074,Bajaj Auto,200911,11,2009,810.93,697.5,785.23,31.5,25.94,29.54,22721.27,3910038,155270,5862580.073
28074,Bajaj Auto,200912,12,2009,899.75,788.5,877.4,34.96,28.56,33,25388.45,5401139,206539,9191038.005
28074,Bajaj Auto,201001,1,2010,918.28,820,873.85,34.84,30.3,32.87,25285.72,5184541,202061,8925456.219
28074,Bajaj Auto,201002,2,2010,937,813.45,908.83,35.91,29.56,34.18,26297.76,4679308,135001,8266420.855
28074,Bajaj Auto,201003,3,2010,1027.48,898.05,1007.4,17.26,14.32,16.34,29150.13,5158218,195928,9801958.335
28074,Bajaj Auto,201004,4,2010,1066.85,995.1,1046.68,17.52,16.08,16.97,30286.59,4844763,213559,10042310.25
28074,Bajaj Auto,201005,5,2010,1113.45,999.35,1104.68,18.2,16.05,17.91,31964.88,4595176,195458,9751474.002
28074,Bajaj Auto,201006,6,2010,1252.5,1066.05,1243.8,20.49,16.87,20.17,35990.6,4005778,182919,9245351.562
28074,Bajaj Auto,201007,7,2010,1367.43,1195.5,1344,22.49,19.31,21.79,38889.98,6443849,333265,16207624.66
28074,Bajaj Auto,201008,8,2010,1431.48,1267.25,1365.88,23.75,19.77,22.15,39522.96,4679533,253118,12738302.52
28074,Bajaj Auto,201009,9,2010,1535,1368,1469.9,25.49,22.89,23.84,42534.06,10557173,387113,18987346.26
28074,Bajaj Auto,201010,10,2010,1615,1470.5,1510.95,26.5,23.55,24.5,43721.91,10230131,388190,15684667.36
28074,Bajaj Auto,201011,11,2010,1665,1513.35,1576.6,27.9,23.81,25.57,45621.6,7955649,329255,12646106.82
28074,Bajaj Auto,201012,12,2010,1623.9,1430,1541,26.97,22.95,24.99,44591.46,10284905,391960,15444483.93
28074,Bajaj Auto,201101,1,2011,1564.65,1165.65,1245.95,26.89,17.68,20.2,36053.68,21883661,774003,29052322.08
28074,Bajaj Auto,201102,2,2011,1558.15,1190,1269.15,29.64,18.98,20.58,36725.02,11975023,382251,15307911.53
28074,Bajaj Auto,201103,3,2011,1474,1276.7,1463.25,15.63,12.84,15.4,42341.63,8626379,369828,11944072.53
28074,Bajaj Auto,201104,4,2011,1500.5,1363,1474,16.07,13.98,15.51,42652.7,6369265,290594,9215809.268
28074,Bajaj Auto,201105,5,2011,1496.35,1260.3,1344.5,16.36,12.98,14.15,38905.4,11943585,544284,15718289.93
28074,Bajaj Auto,201106,6,2011,1444,1295,1407.1,15.86,13.45,14.81,40716.83,7865711,360331,10730852.54
28074,Bajaj Auto,201107,7,2011,1482,1405,1469.6,15.73,14.6,15.47,42525.38,6575801,374709,9438446.372
28074,Bajaj Auto,201108,8,2011,1617,1356,1573.55,17.49,13.57,16.56,45533.35,9975065,538413,14826529.03
28074,Bajaj Auto,201109,9,2011,1694.85,1485,1535.95,18.39,15.38,16.16,44445.33,9964261,458587,15846287.81
28074,Bajaj Auto,201110,10,2011,1823.55,1477.2,1729.9,19.92,15.37,18.2,50057.6,9203425,513086,14880545.86
28074,Bajaj Auto,201111,11,2011,1774.9,1565.8,1669,19.08,16.12,17.56,48295.36,8236764,484955,13768847.6
28074,Bajaj Auto,201112,12,2011,1739,1567.6,1591.4,18.42,16.02,16.75,46049.87,8785908,497132,14538934.48
28074,Bajaj Auto,201201,1,2012,1610,1407.2,1601.3,17.03,14.64,16.85,46336.34,19614048,944022,29185873.5
28074,Bajaj Auto,201202,2,2012,1843.35,1585.2,1801.6,19.85,16.42,18.96,52132.36,8977769,575421,15439046.3
28074,Bajaj Auto,201203,3,2012,1818.35,1612.1,1678.8,17.5,14.76,15.76,48578.94,7312875,473275,12620763.62
28074,Bajaj Auto,201204,4,2012,1758,1578.4,1624.45,16.98,14.4,15.25,47006.23,5849375,338037,9688321.876
28074,Bajaj Auto,201205,5,2012,1638.9,1455.1,1511.4,15.84,13.25,14.19,43734.93,12710035,703350,19506766.35
28074,Bajaj Auto,201206,6,2012,1582.4,1452.8,1572.85,14.96,13.24,14.77,45513.09,10523451,519388,16178893.08
28074,Bajaj Auto,201207,7,2012,1618.3,1425.1,1604.3,15.33,12.54,15.06,46423.15,13996975,742718,21421912.09
28074,Bajaj Auto,201208,8,2012,1737.45,1588.6,1617.2,16.43,14.58,15.18,46796.43,8372777,473380,13881575.12
28074,Bajaj Auto,201209,9,2012,1850.1,1618,1830.1,17.56,14.78,17.18,52957.06,7989173,417731,13919630.49
28074,Bajaj Auto,201210,10,2012,1841.1,1597.5,1816.45,17.58,13.68,17.05,52562.07,6346893,413467,11214901.66
28074,Bajaj Auto,201211,11,2012,1977.85,1804.3,1930.9,18.83,16.85,18.13,55873.88,5698332,367322,10626610.66
28074,Bajaj Auto,201212,12,2012,2167.35,1913.55,2131.15,20.63,17.56,20.01,61668.45,9879854,519541,20394169.81
28074,Bajaj Auto,201301,1,2013,2229,1996,2027.15,21.06,17.98,19.03,58659.04,10091018,605304,21283149.03
28074,Bajaj Auto,201302,2,2013,2118.3,1905,1973,20.24,17.73,18.52,57092.11,6573943,505604,13270194.6
28074,Bajaj Auto,201303,3,2013,2042.2,1741.8,1799.55,19.77,16.62,17.31,52073.04,9226861,621854,17500058.84
28074,Bajaj Auto,201304,4,2013,1934,1656,1880.4,18.93,15.76,18.08,54412.57,7185283,514067,12627205.23
28074,Bajaj Auto,201305,5,2013,1899,1753.05,1820.5,18.64,16.26,17.51,52679.27,9707283,582615,17782661.53
28074,Bajaj Auto,201306,6,2013,1940,1695,1923.95,18.81,16.17,18.5,55672.77,9206326,564638,16521788.89
28074,Bajaj Auto,201307,7,2013,2050,1838.25,1934.75,20.25,17.44,18.61,55985.28,9471320,557476,18268084.05
28074,Bajaj Auto,201308,8,2013,1966.2,1680.05,1837,19.22,15.71,17.67,53156.72,8575832,592194,15440475.33
28074,Bajaj Auto,201309,9,2013,2062.45,1818,1987.45,20.53,17.29,19.11,57510.25,7586818,485807,14952487.06
28074,Bajaj Auto,201310,10,2013,2195,1981.8,2129.9,21.52,18.7,20.48,61632.28,10987306,410976,23429599
28074,Bajaj Auto,201311,11,2013,2150,1884,1974.45,20.89,18.07,18.99,57134.07,4666076,345750,9413536.21
28074,Bajaj Auto,201312,12,2013,2014.1,1857.05,1910.85,20.01,17.8,18.38,55293.7,5460378,415593,10586990.89
28074,Bajaj Auto,201401,1,2014,1968,1864.95,1901.5,19.47,17.88,18.29,55023.14,8326017,425114,15916488.04
28074,Bajaj Auto,201402,2,2014,1959.45,1793.2,1946.35,19.16,16.55,18.72,56320.95,4805329,343530,9040758.581
28074,Bajaj Auto,201403,3,2014,2100,1885.05,2083.6,19.09,16.67,18.79,60292.51,5410961,417044,10816286.98
28074,Bajaj Auto,201404,4,2014,2084,1900,1912.15,18.97,17.03,17.24,55331.31,4760320,324791,9542017.501
28074,Bajaj Auto,201405,5,2014,2094.7,1840.1,1943.95,20.48,16.36,17.53,56251.5,7272795,450989,14153307.38
28074,Bajaj Auto,201406,6,2014,2328.8,1924.2,2316.2,21.12,16.91,20.89,67023.19,7094482,486413,15365663.04
28074,Bajaj Auto,201407,7,2014,2364.85,2051.5,2075.9,21.46,18.24,18.72,60069.7,8654719,478980,18565727.77
28074,Bajaj Auto,201408,8,2014,2304.6,2041.5,2258.7,21.01,18,20.37,65359.33,7587517,402237,16430736.43
28074,Bajaj Auto,201409,9,2014,2457,2207.95,2351.6,22.74,19.1,21.21,68047.55,5643297,340790,13126634.36
28074,Bajaj Auto,201410,10,2014,2628.25,2311.05,2611.05,23.86,20.46,23.55,75555.18,4000954,279915,9736438.527
28074,Bajaj Auto,201411,11,2014,2695,2520.6,2640.8,24.49,22.53,23.82,76416.04,6477518,255846,17052036.52
28074,Bajaj Auto,201412,12,2014,2660.8,2414.5,2432.45,24.22,21.61,21.94,70387.08,5619908,308606,14305102.4
28074,Bajaj Auto,201501,1,2015,2491.25,2313.8,2391.7,22.9,20.77,21.57,69207.91,11250021,405956,27311214.15
28074,Bajaj Auto,201502,2,2015,2421.25,2020.9,2153.45,22.5,16.57,19.42,62313.74,9318364,440887,20801663.39
28074,Bajaj Auto,201503,3,2015,2209.35,1980,2016.6,23.29,19.24,19.96,58353.75,10627428,512799,21799829.09
28074,Bajaj Auto,201504,4,2015,2128,1912.5,1948.65,21.35,18.58,19.29,56387.5,5475292,399666,11051951.36
28074,Bajaj Auto,201505,5,2015,2340.9,1932.95,2316.1,23.51,17.71,22.93,67020.3,10373431,627310,22775221.87
28074,Bajaj Auto,201506,6,2015,2584,2177.4,2541.95,26,21.42,25.16,73555.65,8977012,582372,21325400.78
28074,Bajaj Auto,201507,7,2015,2656,2439.6,2525.3,28.05,23.59,25,73073.85,7959387,564639,20198294.83
28074,Bajaj Auto,201508,8,2015,2608,2133.65,2232.7,26.11,20.08,22.1,64606.97,7507742,504395,17916336.01
28074,Bajaj Auto,201509,9,2015,2378.55,2175.55,2312.1,24.37,21.24,22.89,66904.55,5852348,417885,13258340.75
28074,Bajaj Auto,201510,10,2015,2600,2284.1,2550.45,25.96,22.31,25.24,73801.61,6084429,380786,15161503.19
28074,Bajaj Auto,201511,11,2015,2575,2336.5,2479.25,26.98,23.06,24.54,71741.32,5540331,421704,13572118.44
28074,Bajaj Auto,201512,12,2015,2546.1,2375.1,2532,25.34,23.18,25.06,73267.73,4699710,390358,11620937.4
28074,Bajaj Auto,201601,1,2016,2547.6,2230,2341.95,25.87,21.6,23.18,67768.31,4137897,348895,9738568.628
28074,Bajaj Auto,201602,2,2016,2485,2171.95,2201.2,24.68,21.21,21.79,63695.47,7016821,521237,16357434.3
28074,Bajaj Auto,201603,3,2016,2457,2205.1,2405.95,18.45,15.84,17.69,69620.26,6624939,483637,15288602.63
28074,Bajaj Auto,201604,4,2016,2614.5,2350.5,2491.95,19.47,17.01,18.33,72108.81,3915427,296201,9751801.134
28074,Bajaj Auto,201605,5,2016,2642,2364.35,2618.35,19.61,17.28,19.26,75766.41,5998963,422804,14957634.17
28074,Bajaj Auto,201606,6,2016,2703,2550,2689.95,20.29,18.27,19.78,77838.28,5084484,371359,13349500.91
28074,Bajaj Auto,201607,7,2016,2801.85,2590,2700.8,20.84,18.9,19.86,78152.24,6025920,404033,16216782.31
28074,Bajaj Auto,201608,8,2016,3037.75,2705,2978.5,22.79,19.82,21.91,86187.97,5103931,393171,14622049.09
28074,Bajaj Auto,201609,9,2016,3120,2816.8,2827.6,23.18,20.64,20.8,81821.42,5621465,409597,16579086.3
28074,Bajaj Auto,201610,10,2016,2917,2743.65,2830.4,21.62,20.1,20.82,81902.44,4253759,297588,12007342.02
28074,Bajaj Auto,201611,11,2016,2875.25,2510,2685.15,21.22,18.35,19.75,77699.39,7022784,510562,18872068.3
28074,Bajaj Auto,201612,12,2016,2789.25,2551,2632.2,20.59,18.67,19.36,76167.19,4383675,359205,11678581.25
28074,Bajaj Auto,201701,1,2017,2919,2552,2833.45,22.12,18.43,20.84,81990.7,5528379,378287,15151046.86
28074,Bajaj Auto,201702,2,2017,2872,2751,2755.9,21.25,20.2,20.27,79746.66,5384931,353123,15054075.9
28074,Bajaj Auto,201703,3,2017,2948.7,2752.05,2805.45,22.55,20.66,21.19,81180.47,6283706,402991,17940598.97
28074,Bajaj Auto,201704,4,2017,2915,2754.75,2864,22.25,20.76,21.64,82874.71,4451046,284918,12607118.19
28074,Bajaj Auto,201705,5,2017,3047.5,2750,2845.95,23.08,20.67,21.5,82352.41,5696767,484817,16588545.43
28074,Bajaj Auto,201706,6,2017,2930.45,2761,2791.2,22.38,20.72,21.09,80768.12,4922944,382047,13937479.38
28074,Bajaj Auto,201707,7,2017,2869.1,2694.5,2808.55,21.89,20.25,21.22,81270.17,5723150,355949,15993908.63
28074,Bajaj Auto,201708,8,2017,2981,2704,2814.5,23.06,20.14,21.26,81442.35,5253141,337412,14818327.77
28074,Bajaj Auto,201709,9,2017,3155.05,2827.9,3109.4,24.14,20.71,23.49,89975.78,6567154,457460,19742434.83
28074,Bajaj Auto,201710,10,2017,3344.9,3105.65,3257.1,25.61,23.24,24.6,94249.73,5183070,346009,16649943.32
28074,Bajaj Auto,201711,11,2017,3373.8,3146.05,3305.5,26.01,23.65,24.97,95650.27,5520223,417621,17986701.61
28074,Bajaj Auto,201712,12,2017,3385,3038.9,3333.6,25.92,21.62,25.18,96463.39,5509565,455232,17870152.3
28074,Bajaj Auto,201801,1,2018,3404.95,3140.05,3337.15,26.08,23.57,25.21,96566.12,5675028,450864,18558288.05
28074,Bajaj Auto,201802,2,2018,3468.35,2960.1,3020.6,28.04,22.16,22.82,87406.2,6499487,447547,20445846.73
28074,Bajaj Auto,201803,3,2018,3080,2732.05,2744.7,22.22,18.54,19.43,79422.57,5612557,363710,16210665.47
28074,Bajaj Auto,201804,4,2018,2977.5,2746.25,2952.6,21.25,19.3,20.9,85438.51,7083621,467964,20048654.57
