CoCode,Company Names,[Year & Month](All),[Shareholding Date](All),[Total Foreign](All),[Total Institutions](All),[Total Govt Holding](All),[Total Non Promoter Corporate Holding](All),[Total Promoters](All),[Total Public & Others](All),[Totals](All)
21960,Godrej Consumer,200909,30/09/2009,18.76,1.34,0,2.38,69.01,8.51,100
21960,Godrej Consumer,201009,30/09/2010,19.7,1.48,0,4.17,67.69,6.96,100
21960,Godrej Consumer,201109,30/09/2011,19.74,2.4,0,3.09,67.28,7.5,100
21960,Godrej Consumer,201209,30/09/2012,27.43,1.2,0,1.65,63.8,5.92,100
21960,Godrej Consumer,201309,30/09/2013,28.74,1.2,0,0.87,63.31,5.88,100
21960,Godrej Consumer,201409,30/09/2014,29,1.8,0,0.63,63.3,5.28,100
21960,Godrej Consumer,201509,30/09/2015,28.73,1.71,0,1.02,63.28,5.26,100
21960,Godrej Consumer,201609,30/09/2016,28.95,1.72,0,0.92,63.27,5.14,100
21960,Godrej Consumer,201709,30/09/2017,27.82,2.19,0,1.11,63.26,5.63,100
21960,Godrej Consumer,201809,30/09/2018,27.89,2.35,0,0,63.25,6.52,100
21960,Godrej Consumer,200203,31/03/2002,2.71,6.03,0,2.08,71.91,17.28,100
21960,Godrej Consumer,200303,31/03/2003,12.91,4.43,0,1.33,66.65,14.67,100
21960,Godrej Consumer,200403,31/03/2004,16.7,2.52,0,0.95,67.56,12.26,100
21960,Godrej Consumer,200503,31/03/2005,18.19,2.15,0,0.93,68.19,10.54,100
21960,Godrej Consumer,200603,31/03/2006,17.72,3.03,0,1.08,68.19,9.98,100
21960,Godrej Consumer,200703,31/03/2007,17.82,2.93,0,1.15,67.81,10.29,100
21960,Godrej Consumer,200803,31/03/2008,19.55,0.98,0,1.45,67.81,10.21,100
21960,Godrej Consumer,200903,31/03/2009,17.37,1.73,0,2.43,69.74,8.74,100
21960,Godrej Consumer,201003,31/03/2010,18.5,1.02,0,1.86,71.79,6.84,100
21960,Godrej Consumer,201103,31/03/2011,19.48,1.69,0,4.55,67.28,7,100
21960,Godrej Consumer,201203,31/03/2012,25.31,1.76,0,2.42,63.97,6.53,100
21960,Godrej Consumer,201303,31/03/2013,28.23,1.16,0,1.41,63.51,5.7,100
21960,Godrej Consumer,201403,31/03/2014,28.41,1.76,0,0.8,63.31,5.72,100
21960,Godrej Consumer,201503,31/03/2015,28.77,1.93,0,0.75,63.3,5.26,100
21960,Godrej Consumer,201603,31/03/2016,28.56,1.87,0,0,63.28,6.29,100
21960,Godrej Consumer,201703,31/03/2017,28.43,2.16,0,1,63.27,5.15,100
21960,Godrej Consumer,201803,31/03/2018,28.01,2.24,0,0,63.26,6.49,100
21960,Godrej Consumer,200112,31/12/2001,2.28,6.04,0,3.43,71.05,17.21,100
21960,Godrej Consumer,200212,31/12/2002,12.86,4.32,0,1.41,66.29,15.12,100
21960,Godrej Consumer,200312,31/12/2003,16.26,2.46,0,0.96,67.46,12.86,100
21960,Godrej Consumer,200412,31/12/2004,17.8,2.28,0,0.94,68.16,10.83,100
21960,Godrej Consumer,200512,31/12/2005,17.69,2.86,0,1.16,68.19,10.11,100
21960,Godrej Consumer,200612,31/12/2006,17.53,2.74,0,1.09,67.88,10.76,100
21960,Godrej Consumer,200712,31/12/2007,19.05,1.2,0,1.43,67.81,10.5,100
21960,Godrej Consumer,200812,31/12/2008,18.46,1.54,0,1.8,69.4,8.8,100
21960,Godrej Consumer,200912,31/12/2009,16.57,1.12,0,1.92,73.51,6.89,100
21960,Godrej Consumer,201012,31/12/2010,19.44,1.77,0,4.4,67.43,6.96,100
21960,Godrej Consumer,201112,31/12/2011,19.94,2.36,0,3.38,67.28,7.05,100
21960,Godrej Consumer,201212,31/12/2012,27.55,1.36,0,1.76,63.51,5.82,100
21960,Godrej Consumer,201312,31/12/2013,28.85,1.37,0,0.83,63.31,5.64,100
21960,Godrej Consumer,201412,31/12/2014,28.97,1.87,0,0.6,63.3,5.27,100
21960,Godrej Consumer,201512,31/12/2015,28.67,1.8,0,1.03,63.28,5.22,100
21960,Godrej Consumer,201612,31/12/2016,28.42,2.11,0,0,63.27,6.21,100
21960,Godrej Consumer,201712,31/12/2017,27.74,2.33,0,1.45,63.26,5.22,100
21997,HDFC Stand. Life,201806,30/06/2018,9.17,1.98,0,0.46,80.9,7.5,100
21997,HDFC Stand. Life,201803,31/03/2018,9.04,2.41,0,0.37,80.93,7.24,100
21997,HDFC Stand. Life,201712,31/12/2017,8.16,3.27,0,0.56,81.04,6.96,100
22005,ICICI Pru Life,201609,28/09/2016,5.58,1.81,0,1.13,80.72,10.76,100
22005,ICICI Pru Life,201706,30/06/2017,8.4,3.45,0,0.49,80.72,6.95,100
22005,ICICI Pru Life,201806,30/06/2018,10.67,4.44,0,0.36,78.71,5.83,100
22005,ICICI Pru Life,201609,30/09/2016,5.22,1.8,0,0.81,80.72,11.45,100
22005,ICICI Pru Life,201709,30/09/2017,7.93,3.54,0,0.6,80.71,7.22,100
22005,ICICI Pru Life,201703,31/03/2017,8.14,3.3,0,0.56,80.72,7.28,100
22005,ICICI Pru Life,201803,31/03/2018,8.72,3.72,0,0.33,80.71,6.52,100
22005,ICICI Pru Life,201612,31/12/2016,6.66,3,0,1.17,80.72,8.45,100
22005,ICICI Pru Life,201712,31/12/2017,7.77,3.53,0,0.41,80.71,7.59,100
22045,SBI Life Insuran,201710,03/10/2017,4.11,2.98,0,0,84.1,8.82,100
22045,SBI Life Insuran,201806,30/06/2018,8.27,4.92,0,0.6,84.1,2.11,100
22045,SBI Life Insuran,201709,30/09/2017,4.11,2.98,0,0,84.1,8.82,100
22045,SBI Life Insuran,201809,30/09/2018,8.42,4.75,0,0.57,84.1,2.16,100
22045,SBI Life Insuran,201803,31/03/2018,8.39,4.42,0,0.81,84.1,2.28,100
22045,SBI Life Insuran,201712,31/12/2017,8.29,4.24,0,0.9,84.1,2.47,100
22664,ICICI Lombard,201709,26/09/2017,25.07,6.22,0,1.49,55.92,11.3,100
22664,ICICI Lombard,201806,30/06/2018,27.97,8.57,0,1.08,55.92,6.47,100
22664,ICICI Lombard,201709,30/09/2017,25.96,7.87,0,1.34,55.92,8.91,100
22664,ICICI Lombard,201809,30/09/2018,29.91,7.11,0,0.69,55.91,6.4,100
22664,ICICI Lombard,201803,31/03/2018,6.42,9.16,0,0,55.92,28.5,100
22664,ICICI Lombard,201712,31/12/2017,26.26,9.78,0,1.25,55.92,6.8,100
24951,UltraTech Cem.,200408,13/08/2004,8.41,13.11,0,0.64,51.08,26.76,100
24951,UltraTech Cem.,200506,30/06/2005,8.05,11.59,0,13.58,51.08,15.71,100
24951,UltraTech Cem.,200606,30/06/2006,8.79,8.54,0,14.35,51.89,16.43,100
24951,UltraTech Cem.,200706,30/06/2007,10.08,8.45,0,13.6,53.05,14.82,100
24951,UltraTech Cem.,200806,30/06/2008,6.54,8.73,0,15.97,54.38,14.39,100
24951,UltraTech Cem.,200906,30/06/2009,6.46,14.9,0,8.79,54.78,15.07,100
24951,UltraTech Cem.,201006,30/06/2010,11.61,11.22,0,7.53,54.78,14.87,100
24951,UltraTech Cem.,201106,30/06/2011,16.37,7.81,0,4.92,63.35,7.55,100
24951,UltraTech Cem.,201206,30/06/2012,22.09,4.75,0,2.91,63.34,6.92,100
24951,UltraTech Cem.,201306,30/06/2013,23.47,4.57,0.03,3.52,61.96,6.44,100
24951,UltraTech Cem.,201406,30/06/2014,23.03,5.22,0.04,4.18,61.7,5.83,100
24951,UltraTech Cem.,201506,30/06/2015,20.57,6.73,0.04,4.54,61.69,6.44,100
24951,UltraTech Cem.,201606,30/06/2016,21.22,6.75,0.06,3.86,62.27,5.85,100
24951,UltraTech Cem.,201706,30/06/2017,23.38,5.53,0.05,3.16,62.14,5.75,100
24951,UltraTech Cem.,201806,30/06/2018,22.69,6.76,0.03,3.02,61.98,5.52,100
24951,UltraTech Cem.,200409,30/09/2004,7.44,13.48,0,12.39,51.08,15.6,100
24951,UltraTech Cem.,200509,30/09/2005,8.34,9.63,0,14.38,51.08,16.58,100
24951,UltraTech Cem.,200609,30/09/2006,9.19,8.35,0,13.92,52.28,16.26,100
24951,UltraTech Cem.,200709,30/09/2007,10.34,7.83,0,13.74,53.71,14.39,100
24951,UltraTech Cem.,200809,30/09/2008,6.64,8.7,0,15.5,54.38,14.79,100
24951,UltraTech Cem.,200909,30/09/2009,6,15.71,0,8.48,54.78,15.03,100
24951,UltraTech Cem.,201009,30/09/2010,12.03,9.75,0,5.58,64.09,8.54,100
24951,UltraTech Cem.,201109,30/09/2011,17.92,7.15,0,4.33,63.35,7.26,100
24951,UltraTech Cem.,201209,30/09/2012,22.96,4.3,0,3.16,62.81,6.77,100
24951,UltraTech Cem.,201309,30/09/2013,23.35,4.78,0.03,3.49,61.96,6.39,100
24951,UltraTech Cem.,201409,30/09/2014,22.47,5.65,0.03,4.27,61.69,5.89,100
24951,UltraTech Cem.,201509,30/09/2015,21.01,7.06,0.05,4.34,61.69,5.86,100
24951,UltraTech Cem.,201609,30/09/2016,22.18,6.06,0.06,3.63,62.26,5.81,100
24951,UltraTech Cem.,201709,30/09/2017,23.65,5.55,0.03,2.91,62.13,5.74,100
24951,UltraTech Cem.,201809,30/09/2018,22.39,7.22,0.03,3.2,61.69,5.48,100
24951,UltraTech Cem.,200503,31/03/2005,8.74,11.76,0,12.98,51.08,15.43,100
24951,UltraTech Cem.,200603,31/03/2006,8.73,9.53,0,14.42,51.08,16.24,100
24951,UltraTech Cem.,200703,31/03/2007,10.28,8.01,0,13.6,52.98,15.14,100
24951,UltraTech Cem.,200803,31/03/2008,7.45,8.84,0,14.72,54.38,14.62,100
24951,UltraTech Cem.,200903,31/03/2009,2.95,8.94,0,17.62,54.78,15.71,100
24951,UltraTech Cem.,201003,31/03/2010,11.55,11.7,0,7.17,54.78,14.8,100
24951,UltraTech Cem.,201103,31/03/2011,15.96,7.79,0,5.13,63.35,7.77,100
24951,UltraTech Cem.,201203,31/03/2012,20.62,5.45,0,3.64,63.34,6.95,100
24951,UltraTech Cem.,201303,31/03/2013,23.45,4.59,0.03,3.4,62.01,6.53,100
24951,UltraTech Cem.,201403,31/03/2014,23.57,4.88,0.03,3.74,61.73,6.06,100
24951,UltraTech Cem.,201503,31/03/2015,21.9,5.82,0.05,4.66,61.69,5.89,100
24951,UltraTech Cem.,201603,31/03/2016,20.59,7.03,0.06,4.03,62.5,5.79,100
24951,UltraTech Cem.,201703,31/03/2017,23.37,5.5,0.07,3.17,62.16,5.73,100
24951,UltraTech Cem.,201803,31/03/2018,23.77,5.78,0.03,2.97,61.98,5.48,100
24951,UltraTech Cem.,200412,31/12/2004,7.94,13.17,0,12.48,51.08,15.34,100
24951,UltraTech Cem.,200512,31/12/2005,8.3,9.85,0,14.17,51.08,16.6,100
24951,UltraTech Cem.,200612,31/12/2006,10.06,8.21,0,13.71,52.45,15.57,100
24951,UltraTech Cem.,200712,31/12/2007,8.86,8.66,0,14.3,54.09,14.09,100
24951,UltraTech Cem.,200812,31/12/2008,2.93,9.17,0,17.4,54.78,15.72,100
24951,UltraTech Cem.,200912,31/12/2009,5.47,16.5,0,8,54.78,15.26,100
24951,UltraTech Cem.,201012,31/12/2010,15.35,8.53,0,4.98,63.35,7.78,100
24951,UltraTech Cem.,201112,31/12/2011,19.02,6.38,0,4.18,63.35,7.07,100
24951,UltraTech Cem.,201212,31/12/2012,23,4.59,0.03,3.7,62.01,6.66,100
24951,UltraTech Cem.,201312,31/12/2013,23.66,4.59,0.03,3.41,61.95,6.37,100
24951,UltraTech Cem.,201412,31/12/2014,22.1,5.83,0.05,4.41,61.69,5.92,100
24951,UltraTech Cem.,201512,31/12/2015,18.43,7.56,0.06,0,62.77,11.18,100
24951,UltraTech Cem.,201612,31/12/2016,22.34,6.27,0.07,3.3,62.26,5.77,100
24951,UltraTech Cem.,201712,31/12/2017,23.69,5.67,0.03,3.02,62.05,5.54,100
25267,Yes Bank,200507,11/07/2005,42.14,4.39,0,4.02,38.61,10.85,100
25267,Yes Bank,201406,05/06/2014,45.83,20.35,0,2.02,22.24,9.58,100
25267,Yes Bank,200606,30/06/2006,16.78,1.87,0,35.1,38.61,7.65,100
25267,Yes Bank,200706,30/06/2007,53.94,1.14,0,1.64,35.88,7.39,100
25267,Yes Bank,200806,30/06/2008,52.76,1.9,0,2.03,33.6,9.72,100
25267,Yes Bank,200906,30/06/2009,46.38,8.24,0,4.07,30.88,10.43,100
25267,Yes Bank,201006,30/06/2010,51.77,9.99,0,2.21,27.05,8.98,100
25267,Yes Bank,201106,30/06/2011,53.68,6.97,0,1.61,26.5,11.26,100
25267,Yes Bank,201206,30/06/2012,43.47,14.16,0,1.53,26.06,14.79,100
25267,Yes Bank,201306,30/06/2013,46.79,15.42,0,1.91,25.64,10.24,100
25267,Yes Bank,201406,30/06/2014,45.6,20.44,0,2.48,22.22,9.27,100
25267,Yes Bank,201506,30/06/2015,44.99,21.29,0,2.51,22.04,9.17,100
25267,Yes Bank,201606,30/06/2016,42.65,23.98,0,2.24,21.88,9.25,100
25267,Yes Bank,201706,30/06/2017,46.19,22.88,0,2.27,20.14,8.53,100
25267,Yes Bank,201806,30/06/2018,43.03,25.16,0,2.25,19.98,9.58,100
25267,Yes Bank,200509,30/09/2005,46.04,2.08,0,3.45,38.61,9.82,100
25267,Yes Bank,200609,30/09/2006,16.84,1.95,0,35,38.61,7.6,100
25267,Yes Bank,200709,30/09/2007,51.5,2.61,0,2.11,35.88,7.91,100
25267,Yes Bank,200809,30/09/2008,52.91,3.02,0,2.23,32.58,9.27,100
25267,Yes Bank,200909,30/09/2009,48.04,8.74,0,2.51,31.27,9.43,100
25267,Yes Bank,201009,30/09/2010,55.43,7.44,0,1.47,26.72,8.95,100
25267,Yes Bank,201109,30/09/2011,50.68,9.71,0,1.8,26.28,11.54,100
25267,Yes Bank,201209,30/09/2012,48.07,14.33,0,1.23,25.9,10.48,100
25267,Yes Bank,201309,30/09/2013,35.8,19.36,0,5.04,25.59,14.2,100
25267,Yes Bank,201409,30/09/2014,46.82,19.66,0,2.37,22.14,9.01,100
25267,Yes Bank,201509,30/09/2015,41.87,23.17,0,2.59,22,10.37,100
25267,Yes Bank,201609,30/09/2016,43.1,23.14,0,2.42,21.85,9.49,100
25267,Yes Bank,201709,30/09/2017,45.96,24.57,0,0.68,20.11,8.68,100
